type;timestamp;packetLoss;isp;ping_jitter;ping_latency;ping_low;ping_high;download_bandwidth;download_bytes;download_elapsed;download_latency_iqm;download_latency_low;download_latency_high;download_latency_jitter;upload_bandwidth;upload_bytes;upload_elapsed;upload_latency_iqm;upload_latency_low;upload_latency_high;upload_latency_jitter;interface_internalIp;interface_name;interface_macAddr;interface_isVpn;interface_externalIp;server_id;server_host;server_port;server_name;server_location;server_country;server_ip;result_id;result_url;result_persisted
result;2022-08-18T01:54:36Z;0.0;CETIN a.s.;0.321;6.193;5.98;6.41;15196862;60920910;4017;13.356;6.215;24.565;1.615;3150129;13708828;4347;263.063;20.742;423.738;79.353;192.168.1.249;;28:D2:44:32:D5:27;False;85.163.136.11;17717;speedtest.cloudinfrastack.com;8080;cloudinfrastack, s.r.o.;Prague;Czechia;185.120.70.168;d6a1e8ba-3d13-4437-860d-e76a662deb16;https://www.speedtest.net/result/c/d6a1e8ba-3d13-4437-860d-e76a662deb16;True
result;2022-08-18T01:55:37Z;0.0;CETIN a.s.;3.801;6.453;6.334;13.991;15151785;63970934;4221;13.512;6.268;24.76;1.749;3176596;18090732;5731;257.382;23.446;440.69;77.308;192.168.1.249;;28:D2:44:32:D5:27;False;85.163.136.11;17717;speedtest.cloudinfrastack.com;8080;cloudinfrastack, s.r.o.;Prague;Czechia;185.120.70.168;d353fe23-b7bf-4f7a-8822-0d391b1805ce;https://www.speedtest.net/result/c/d353fe23-b7bf-4f7a-8822-0d391b1805ce;True
result;2022-08-18T01:56:37Z;0.0;CETIN a.s.;0.121;6.518;6.202;6.687;15181089;60933978;4027;13.158;6.003;24.096;1.347;3170351;19554275;6214;256.976;21.95;621.356;81.459;192.168.1.249;;28:D2:44:32:D5:27;False;85.163.136.11;17717;speedtest.cloudinfrastack.com;8080;cloudinfrastack, s.r.o.;Prague;Czechia;185.120.70.168;be6e467e-2658-4f84-a6f8-175e98beb67f;https://www.speedtest.net/result/c/be6e467e-2658-4f84-a6f8-175e98beb67f;True
result;2022-08-18T01:57:36Z;0.0;CETIN a.s.;0.129;6.571;6.46;6.699;15198233;62361922;4106;13.007;6.412;24.106;1.299;3131734;13158513;4216;216.392;6.478;458.874;71.909;192.168.1.249;;28:D2:44:32:D5:27;False;85.163.136.11;17717;speedtest.cloudinfrastack.com;8080;cloudinfrastack, s.r.o.;Prague;Czechia;185.120.70.168;8e536908-665c-4857-818d-a5bf825d6e95;https://www.speedtest.net/result/c/8e536908-665c-4857-818d-a5bf825d6e95;True
result;2022-08-18T01:58:38Z;0.0;CETIN a.s.;4.0;6.578;6.33;13.949;15132574;60669952;4010;13.133;5.94;23.716;1.384;3246434;20079567;6412;220.978;18.504;432.806;72.474;192.168.1.249;;28:D2:44:32:D5:27;False;85.163.136.11;32363;speedtest.zcom.cz;8080;Tlap s.r.o. - ZCOM;Prague;Czechia;185.178.174.60;c2c0ad81-36de-44f8-a3bd-a7ace12048db;https://www.speedtest.net/result/c/c2c0ad81-36de-44f8-a3bd-a7ace12048db;True
result;2022-08-18T01:59:37Z;0.0;CETIN a.s.;0.317;6.472;6.006;6.567;15173568;62211110;4103;13.159;6.395;23.811;1.493;3171342;17079940;5426;277.036;20.572;454.402;81.956;192.168.1.249;;28:D2:44:32:D5:27;False;85.163.136.11;17717;speedtest.cloudinfrastack.com;8080;cloudinfrastack, s.r.o.;Prague;Czechia;185.120.70.168;2378662d-bc4b-4ca9-8208-13b3a2100e44;https://www.speedtest.net/result/c/2378662d-bc4b-4ca9-8208-13b3a2100e44;True
result;2022-08-18T02:00:38Z;;CETIN a.s.;0.171;6.721;6.447;6.894;15144039;62308224;4114;13.35;6.655;24.432;1.422;3182286;20905343;6631;148.112;7.773;290.936;46.067;192.168.1.249;;28:D2:44:32:D5:27;False;85.163.136.11;43815;ook-prg-x1.puregig.net;8080;Netprotect;Prague;Czechia;216.131.109.240;a53db882-085a-4c9e-975d-f992bdef51d1;https://www.speedtest.net/result/c/a53db882-085a-4c9e-975d-f992bdef51d1;True
result;2022-08-18T02:01:35Z;0.0;CETIN a.s.;5.403;6.534;6.24;16.893;15166675;60722810;4007;12.955;6.345;23.912;1.34;3118008;12610355;4041;203.652;18.263;447.653;67.674;192.168.1.249;;28:D2:44:32:D5:27;False;85.163.136.11;17717;speedtest.cloudinfrastack.com;8080;cloudinfrastack, s.r.o.;Prague;Czechia;185.120.70.168;68b75be3-3fa3-4805-ac27-0c928b9d8127;https://www.speedtest.net/result/c/68b75be3-3fa3-4805-ac27-0c928b9d8127;True
result;2022-08-18T02:02:38Z;0.0;CETIN a.s.;0.134;6.607;6.445;6.785;15192355;61039974;4018;13.192;6.516;276.727;9.543;3232897;20583155;6506;274.237;23.058;433.064;80.985;192.168.1.249;;28:D2:44:32:D5:27;False;85.163.136.11;17717;speedtest.cloudinfrastack.com;8080;cloudinfrastack, s.r.o.;Prague;Czechia;185.120.70.168;c0c25690-849f-4a0f-ad9a-ceb1b37aa18d;https://www.speedtest.net/result/c/c0c25690-849f-4a0f-ad9a-ceb1b37aa18d;True
result;2022-08-18T02:03:35Z;;CETIN a.s.;0.258;6.605;6.448;6.856;15164536;56270634;3702;13.246;9.11;26.247;2.028;3170376;12399436;3910;273.754;18.561;443.155;79.629;192.168.1.249;;28:D2:44:32:D5:27;False;85.163.136.11;36701;ookla1.cra.infra.uvtnet.cz;8080;ĂšVT internet s.r.o.;Prague;Czechia;31.170.176.121;a013e82c-58d9-471f-91ef-32df6697407f;https://www.speedtest.net/result/c/a013e82c-58d9-471f-91ef-32df6697407f;True
result;2022-08-18T02:04:40Z;0.0;CETIN a.s.;0.993;6.478;6.287;10.203;15229237;54766748;3604;79.925;9.79;471.17;59.947;3185239;27917013;8911;125.917;18.155;294.059;33.321;192.168.1.249;;28:D2:44:32:D5:27;False;85.163.136.11;30620;ookla.o2.cz;8080;O2 Czechia, a.s.;Prague;Czechia;90.181.131.114;8f379345-d3c1-4e15-b499-c52738efc4ef;https://www.speedtest.net/result/c/8f379345-d3c1-4e15-b499-c52738efc4ef;True
result;2022-08-18T02:05:39Z;;CETIN a.s.;0.113;6.554;6.383;6.679;15182297;56701075;3728;12.942;9.973;264.034;9.752;3185830;25374552;8103;137.91;46.017;268.003;40.313;192.168.1.249;;28:D2:44:32:D5:27;False;85.163.136.11;36701;ookla1.cra.infra.uvtnet.cz;8080;ĂšVT internet s.r.o.;Prague;Czechia;31.170.176.121;82c20137-4db2-4288-b9f5-3d8bd01e54cc;https://www.speedtest.net/result/c/82c20137-4db2-4288-b9f5-3d8bd01e54cc;True
result;2022-08-18T02:06:40Z;0.0;CETIN a.s.;0.221;6.756;6.326;6.919;15189364;62452770;4116;13.247;6.36;26.515;1.667;3184567;24936772;7939;185.74;10.664;321.182;60.93;192.168.1.249;;28:D2:44:32:D5:27;False;85.163.136.11;17717;speedtest.cloudinfrastack.com;8080;cloudinfrastack, s.r.o.;Prague;Czechia;185.120.70.168;f78c0997-0d60-416a-8d30-f377be3cef8d;https://www.speedtest.net/result/c/f78c0997-0d60-416a-8d30-f377be3cef8d;True
result;2022-08-18T02:07:39Z;0.0;CETIN a.s.;0.282;6.525;6.196;6.86;15189439;55106500;3619;13.123;9.228;28.216;1.652;3180810;24245523;7702;67.76;18.46;199.586;11.465;192.168.1.249;;28:D2:44:32:D5:27;False;85.163.136.11;4162;speedtest1.ispalliance.cz;8080;ISP Alliance a.s.;Prague;Czechia;217.75.208.140;2fb957f6-444c-4f6c-8a9d-c1620e996d24;https://www.speedtest.net/result/c/2fb957f6-444c-4f6c-8a9d-c1620e996d24;True
result;2022-08-18T02:08:36Z;0.0;CETIN a.s.;0.182;6.476;6.198;6.56;15228123;60763270;4002;13.461;6.506;23.96;1.673;3185987;16302076;5119;293.482;17.722;475.985;83.951;192.168.1.249;;28:D2:44:32:D5:27;False;85.163.136.11;17717;speedtest.cloudinfrastack.com;8080;cloudinfrastack, s.r.o.;Prague;Czechia;185.120.70.168;03af8ffe-bf00-45b1-aa6b-fadfefcbbd11;https://www.speedtest.net/result/c/03af8ffe-bf00-45b1-aa6b-fadfefcbbd11;True
result;2022-08-18T02:09:38Z;0.0;CETIN a.s.;0.237;6.509;6.184;6.697;15200139;62221274;4101;13.712;6.408;26.205;1.47;3242089;18134292;5702;298.02;21.846;467.943;84.748;192.168.1.249;;28:D2:44:32:D5:27;False;85.163.136.11;32363;speedtest.zcom.cz;8080;Tlap s.r.o. - ZCOM;Prague;Czechia;185.178.174.60;a07ff152-a6c1-4a3c-bb4e-8098e7775694;https://www.speedtest.net/result/c/a07ff152-a6c1-4a3c-bb4e-8098e7775694;True
result;2022-08-18T02:10:39Z;0.0;CETIN a.s.;0.214;6.574;6.196;6.692;15198260;88253554;5831;13.307;6.426;23.481;1.251;3326747;17294568;5434;299.038;17.776;478.179;84.062;192.168.1.249;;28:D2:44:32:D5:27;False;85.163.136.11;32363;speedtest.zcom.cz;8080;Tlap s.r.o. - ZCOM;Prague;Czechia;185.178.174.60;e17baac4-35f8-4370-818b-061239744dd2;https://www.speedtest.net/result/c/e17baac4-35f8-4370-818b-061239744dd2;True
result;2022-08-18T02:11:39Z;0.0;CETIN a.s.;0.212;6.676;6.438;6.91;15161631;62420826;4118;13.619;6.499;23.834;1.579;3184669;23357538;7422;130.698;18.815;306.947;37.509;192.168.1.249;;28:D2:44:32:D5:27;False;85.163.136.11;17717;speedtest.cloudinfrastack.com;8080;cloudinfrastack, s.r.o.;Prague;Czechia;185.120.70.168;9655785d-6bcd-4c6b-a013-f50486140fb0;https://www.speedtest.net/result/c/9655785d-6bcd-4c6b-a013-f50486140fb0;True
result;2022-08-18T02:12:37Z;0.0;CETIN a.s.;0.231;6.369;5.994;6.499;15211107;62250118;4101;13.396;6.132;276.326;9.221;3186325;15639537;4910;298.098;7.703;470.534;84.19;192.168.1.249;;28:D2:44:32:D5:27;False;85.163.136.11;17717;speedtest.cloudinfrastack.com;8080;cloudinfrastack, s.r.o.;Prague;Czechia;185.120.70.168;a4470aca-d849-4bfc-98e7-e784d05aba21;https://www.speedtest.net/result/c/a4470aca-d849-4bfc-98e7-e784d05aba21;True
result;2022-08-18T02:13:39Z;0.0;CETIN a.s.;0.153;6.67;6.594;6.886;15153056;62252394;4112;13.153;6.444;23.706;1.625;3189922;24572148;7846;173.136;36.03;450.591;58.641;192.168.1.249;;28:D2:44:32:D5:27;False;85.163.136.11;32363;speedtest.zcom.cz;8080;Tlap s.r.o. - ZCOM;Prague;Czechia;185.178.174.60;3dbbe637-8e7d-4a5d-91fe-2a4c8a8f1a65;https://www.speedtest.net/result/c/3dbbe637-8e7d-4a5d-91fe-2a4c8a8f1a65;True
result;2022-08-18T02:14:35Z;;CETIN a.s.;0.153;6.473;6.319;6.7;15190167;60887539;4003;13.398;8.653;22.04;1.554;3150237;12636728;4031;220.341;21.242;340.186;70.758;192.168.1.249;;28:D2:44:32:D5:27;False;85.163.136.11;36701;ookla1.cra.infra.uvtnet.cz;8080;ĂšVT internet s.r.o.;Prague;Czechia;31.170.176.121;f2ec65e9-91d9-437e-90a3-e6044038fd3d;https://www.speedtest.net/result/c/f2ec65e9-91d9-437e-90a3-e6044038fd3d;True
result;2022-08-18T02:15:36Z;0.0;CETIN a.s.;0.114;6.443;6.243;6.529;15190601;62512930;4123;12.966;6.551;25.461;1.425;3111702;13122480;4231;270.353;18.375;398.292;81.142;192.168.1.249;;28:D2:44:32:D5:27;False;85.163.136.11;32363;speedtest.zcom.cz;8080;Tlap s.r.o. - ZCOM;Prague;Czechia;185.178.174.60;603f8890-6a01-4711-9122-2d58c3276b9a;https://www.speedtest.net/result/c/603f8890-6a01-4711-9122-2d58c3276b9a;True
result;2022-08-18T02:16:35Z;;CETIN a.s.;0.099;6.678;6.38;6.711;15166043;61009884;4018;13.125;8.124;24.244;1.683;3181440;11515379;3620;254.068;18.262;433.758;77.595;192.168.1.249;;28:D2:44:32:D5:27;False;85.163.136.11;36701;ookla1.cra.infra.uvtnet.cz;8080;ĂšVT internet s.r.o.;Prague;Czechia;31.170.176.121;90f918e8-9f00-43df-936b-4bf7ca717c37;https://www.speedtest.net/result/c/90f918e8-9f00-43df-936b-4bf7ca717c37;True
result;2022-08-18T02:17:40Z;0.0;CETIN a.s.;0.235;6.603;6.45;6.886;15167920;62253846;4100;13.302;6.472;273.298;9.098;3187531;26696971;8516;160.876;6.43;357.865;52.454;192.168.1.249;;28:D2:44:32:D5:27;False;85.163.136.11;17717;speedtest.cloudinfrastack.com;8080;cloudinfrastack, s.r.o.;Prague;Czechia;185.120.70.168;aa5d9b88-7ddf-4e42-95b8-246e5d9dc37d;https://www.speedtest.net/result/c/aa5d9b88-7ddf-4e42-95b8-246e5d9dc37d;True
result;2022-08-18T02:18:36Z;0.0;CETIN a.s.;0.135;6.237;6.204;6.671;15129859;62338104;4120;13.024;6.624;24.804;1.444;3145184;13931213;4427;301.004;13.808;680.491;86.597;192.168.1.249;;28:D2:44:32:D5:27;False;85.163.136.11;17717;speedtest.cloudinfrastack.com;8080;cloudinfrastack, s.r.o.;Prague;Czechia;185.120.70.168;8bf8cfa6-c40e-4cfc-87d8-4469fe5d4dc1;https://www.speedtest.net/result/c/8bf8cfa6-c40e-4cfc-87d8-4469fe5d4dc1;True
result;2022-08-18T02:19:35Z;0.0;CETIN a.s.;0.212;6.45;6.135;6.73;15160053;62410662;4119;13.1;6.534;23.723;1.272;3103920;12145853;3926;183.059;28.116;444.413;60.415;192.168.1.249;;28:D2:44:32:D5:27;False;85.163.136.11;32363;speedtest.zcom.cz;8080;Tlap s.r.o. - ZCOM;Prague;Czechia;185.178.174.60;d42694f5-3f03-403f-a9c9-0ad109840b96;https://www.speedtest.net/result/c/d42694f5-3f03-403f-a9c9-0ad109840b96;True
result;2022-08-18T02:20:35Z;0.0;CETIN a.s.;0.279;6.412;5.975;6.584;15170427;62634924;4123;13.566;9.903;31.344;1.672;3152739;12693379;4020;237.937;14.034;429.33;73.662;192.168.1.249;;28:D2:44:32:D5:27;False;85.163.136.11;20411;speedtest-praha.quantcom.cz;8080;Quantcom, a.s.;Prague;Czechia;212.24.132.174;b1c13a80-4374-475b-82e3-6cf55241ca59;https://www.speedtest.net/result/c/b1c13a80-4374-475b-82e3-6cf55241ca59;True
result;2022-08-18T02:21:35Z;;CETIN a.s.;0.233;6.322;6.208;6.573;15205047;60978560;4008;13.456;9.249;23.521;1.693;3108778;11641377;3735;236.681;15.759;413.264;74.107;192.168.1.249;;28:D2:44:32:D5:27;False;85.163.136.11;36701;ookla1.cra.infra.uvtnet.cz;8080;ĂšVT internet s.r.o.;Prague;Czechia;31.170.176.121;2ba2b325-17a7-44b7-addd-93023cb74698;https://www.speedtest.net/result/c/2ba2b325-17a7-44b7-addd-93023cb74698;True
result;2022-08-18T02:22:40Z;0.0;CETIN a.s.;0.222;6.402;6.305;6.695;15244356;54822952;3611;27.198;7.499;540.156;38.613;3175688;27625688;8805;290.173;22.299;424.097;84.839;192.168.1.249;;28:D2:44:32:D5:27;False;85.163.136.11;30620;ookla.o2.cz;8080;O2 Czechia, a.s.;Prague;Czechia;90.181.131.114;ffc4a8fc-4011-4cf8-a2c8-f8f18f7e37d6;https://www.speedtest.net/result/c/ffc4a8fc-4011-4cf8-a2c8-f8f18f7e37d6;True
result;2022-08-18T02:23:34Z;0.0;CETIN a.s.;0.058;6.448;6.308;6.486;15187451;55044862;3621;13.847;9.831;27.702;1.661;3172737;11481259;3626;252.058;19.014;416.43;76.347;192.168.1.249;;28:D2:44:32:D5:27;False;85.163.136.11;4162;speedtest1.ispalliance.cz;8080;ISP Alliance a.s.;Prague;Czechia;217.75.208.140;577ffa7b-536a-4074-9cd9-cb0af8b215ec;https://www.speedtest.net/result/c/577ffa7b-536a-4074-9cd9-cb0af8b215ec;True
result;2022-08-18T02:24:40Z;0.0;CETIN a.s.;0.201;6.459;6.232;6.688;15146530;92348822;6103;13.162;6.43;25.83;1.331;3241668;19019643;6004;272.626;18.549;465.698;80.616;192.168.1.249;;28:D2:44:32:D5:27;False;85.163.136.11;32363;speedtest.zcom.cz;8080;Tlap s.r.o. - ZCOM;Prague;Czechia;185.178.174.60;3cbd497c-e275-4409-97ed-8c275e32cf56;https://www.speedtest.net/result/c/3cbd497c-e275-4409-97ed-8c275e32cf56;True
result;2022-08-18T02:25:39Z;0.0;CETIN a.s.;0.389;6.453;6.148;6.723;15240914;54941812;3604;13.439;6.753;28.444;1.899;3182432;25478845;8106;65.404;18.893;248.116;11.26;192.168.1.249;;28:D2:44:32:D5:27;False;85.163.136.11;4162;speedtest1.ispalliance.cz;8080;ISP Alliance a.s.;Prague;Czechia;217.75.208.140;9febe0cf-e74a-4c0f-8c0c-66309ed1549e;https://www.speedtest.net/result/c/9febe0cf-e74a-4c0f-8c0c-66309ed1549e;True
result;2022-08-18T02:26:38Z;0.0;CETIN a.s.;0.153;6.615;6.453;6.702;15174550;56218748;3704;13.557;8.549;27.115;1.773;3176420;21116322;6708;137.201;13.704;272.587;40.169;192.168.1.249;;28:D2:44:32:D5:27;False;85.163.136.11;4162;speedtest1.ispalliance.cz;8080;ISP Alliance a.s.;Prague;Czechia;217.75.208.140;de103306-9cc9-42f6-968c-262908fd0a48;https://www.speedtest.net/result/c/de103306-9cc9-42f6-968c-262908fd0a48;True
result;2022-08-18T02:27:35Z;0.0;CETIN a.s.;0.101;6.478;6.408;6.603;15237885;54953216;3606;13.302;7.806;258.508;9.591;3137460;11947124;3818;48.744;9.865;166.956;6.35;192.168.1.249;;28:D2:44:32:D5:27;False;85.163.136.11;4162;speedtest1.ispalliance.cz;8080;ISP Alliance a.s.;Prague;Czechia;217.75.208.140;c94bf7d8-ae3d-45ec-b8c8-8d44b33719ac;https://www.speedtest.net/result/c/c94bf7d8-ae3d-45ec-b8c8-8d44b33719ac;True
result;2022-08-18T02:28:39Z;0.0;CETIN a.s.;0.135;6.41;6.239;6.712;15166770;62187878;4101;12.983;6.448;23.662;1.61;3185958;24012370;7630;122.994;11.571;318.004;32.459;192.168.1.249;;28:D2:44:32:D5:27;False;85.163.136.11;17717;speedtest.cloudinfrastack.com;8080;cloudinfrastack, s.r.o.;Prague;Czechia;185.120.70.168;1ee44b9e-27b3-47d0-adf0-01e94f2c21d1;https://www.speedtest.net/result/c/1ee44b9e-27b3-47d0-adf0-01e94f2c21d1;True
result;2022-08-18T02:29:37Z;0.0;CETIN a.s.;0.133;6.423;6.182;6.716;15202227;62336610;4106;13.5;5.958;286.119;9.675;3298099;17291766;5435;284.196;21.979;469.034;83.019;192.168.1.249;;28:D2:44:32:D5:27;False;85.163.136.11;32363;speedtest.zcom.cz;8080;Tlap s.r.o. - ZCOM;Prague;Czechia;185.178.174.60;8d2e95a7-348a-481d-bc06-c4f32b0886d3;https://www.speedtest.net/result/c/8d2e95a7-348a-481d-bc06-c4f32b0886d3;True
result;2022-08-18T02:30:39Z;0.0;CETIN a.s.;0.149;6.365;6.22;6.594;15148870;89383014;5904;13.049;6.483;23.201;1.172;3316637;19203055;6029;292.492;19.91;473.357;84.136;192.168.1.249;;28:D2:44:32:D5:27;False;85.163.136.11;32363;speedtest.zcom.cz;8080;Tlap s.r.o. - ZCOM;Prague;Czechia;185.178.174.60;7631246c-b198-441c-80c6-0db9151a760d;https://www.speedtest.net/result/c/7631246c-b198-441c-80c6-0db9151a760d;True
result;2022-08-18T02:31:35Z;0.0;CETIN a.s.;0.233;6.568;6.435;6.707;15180166;55132483;3621;13.202;7.761;27.939;1.197;3162624;12378485;3932;218.857;14.318;419.234;69.031;192.168.1.249;;28:D2:44:32:D5:27;False;85.163.136.11;4162;speedtest1.ispalliance.cz;8080;ISP Alliance a.s.;Prague;Czechia;217.75.208.140;9ae1bafb-f6d0-4cbc-9e50-30433c7573d8;https://www.speedtest.net/result/c/9ae1bafb-f6d0-4cbc-9e50-30433c7573d8;True
result;2022-08-18T02:32:36Z;0.0;CETIN a.s.;0.06;6.452;6.432;6.642;15135371;62365022;4118;13.068;6.16;23.978;1.551;3155912;13594323;4326;222.446;7.847;425.336;71.787;192.168.1.249;;28:D2:44:32:D5:27;False;85.163.136.11;32363;speedtest.zcom.cz;8080;Tlap s.r.o. - ZCOM;Prague;Czechia;185.178.174.60;d6605774-e6a5-4557-a58c-97494d457925;https://www.speedtest.net/result/c/d6605774-e6a5-4557-a58c-97494d457925;True
result;2022-08-18T02:33:37Z;0.0;CETIN a.s.;0.296;6.676;6.185;6.842;15233121;58301544;3828;13.269;8.034;28.351;1.362;3228534;18734406;5930;285.476;13.792;435.673;82.159;192.168.1.249;;28:D2:44:32:D5:27;False;85.163.136.11;4162;speedtest1.ispalliance.cz;8080;ISP Alliance a.s.;Prague;Czechia;217.75.208.140;865634bb-6ec2-46da-bc8a-991dfbae0f84;https://www.speedtest.net/result/c/865634bb-6ec2-46da-bc8a-991dfbae0f84;True
result;2022-08-18T02:34:41Z;0.0;CETIN a.s.;0.335;6.289;6.121;6.594;15142065;89301074;5907;13.093;6.647;24.012;1.363;3181422;25855998;8243;164.944;18.975;346.303;55.19;192.168.1.249;;28:D2:44:32:D5:27;False;85.163.136.11;32363;speedtest.zcom.cz;8080;Tlap s.r.o. - ZCOM;Prague;Czechia;185.178.174.60;e7b431e2-be52-4ce0-b30d-989d60ebba10;https://www.speedtest.net/result/c/e7b431e2-be52-4ce0-b30d-989d60ebba10;True
result;2022-08-18T02:35:39Z;0.0;CETIN a.s.;0.214;6.526;6.217;6.666;15217984;54955492;3607;13.042;10.159;26.872;1.508;3179000;23646294;7526;56.325;14.639;230.638;7.599;192.168.1.249;;28:D2:44:32:D5:27;False;85.163.136.11;4162;speedtest1.ispalliance.cz;8080;ISP Alliance a.s.;Prague;Czechia;217.75.208.140;ab5d5c02-a9a6-4c1b-b91f-c5f8ac0ba2cd;https://www.speedtest.net/result/c/ab5d5c02-a9a6-4c1b-b91f-c5f8ac0ba2cd;True
result;2022-08-18T02:36:38Z;0.0;CETIN a.s.;0.218;6.378;6.114;6.549;15147120;97018454;6416;13.168;6.242;23.6;1.541;3145295;13668268;4345;256.86;8.811;468.375;79.039;192.168.1.249;;28:D2:44:32:D5:27;False;85.163.136.11;17717;speedtest.cloudinfrastack.com;8080;cloudinfrastack, s.r.o.;Prague;Czechia;185.120.70.168;3be5763b-bc41-4592-ae23-4457ec8b0c5b;https://www.speedtest.net/result/c/3be5763b-bc41-4592-ae23-4457ec8b0c5b;True
result;2022-08-18T02:37:39Z;0.0;CETIN a.s.;0.231;6.468;6.266;6.734;15198323;54992012;3613;13.566;8.979;30.511;1.595;3171166;24881767;7912;63.102;14.707;170.851;7.609;192.168.1.249;;28:D2:44:32:D5:27;False;85.163.136.11;4162;speedtest1.ispalliance.cz;8080;ISP Alliance a.s.;Prague;Czechia;217.75.208.140;df5a24e8-dd7c-4cfa-b19f-9ea8184d7080;https://www.speedtest.net/result/c/df5a24e8-dd7c-4cfa-b19f-9ea8184d7080;True
result;2022-08-18T02:38:39Z;0.0;CETIN a.s.;0.14;6.363;6.234;6.469;15203201;60854942;4010;13.502;6.513;23.786;1.416;3185637;23092286;7328;174.488;21.254;296.838;59.957;192.168.1.249;;28:D2:44:32:D5:27;False;85.163.136.11;17717;speedtest.cloudinfrastack.com;8080;cloudinfrastack, s.r.o.;Prague;Czechia;185.120.70.168;9d0fe43f-50ac-4168-b0ef-697e9d9acb53;https://www.speedtest.net/result/c/9d0fe43f-50ac-4168-b0ef-697e9d9acb53;True
result;2022-08-18T02:39:37Z;0.0;CETIN a.s.;0.241;6.456;5.976;6.481;15204804;58116512;3820;13.407;6.985;31.234;2.137;3161187;19514649;6220;48.408;18.171;181.654;5.139;192.168.1.249;;28:D2:44:32:D5:27;False;85.163.136.11;4162;speedtest1.ispalliance.cz;8080;ISP Alliance a.s.;Prague;Czechia;217.75.208.140;d9cd4939-8278-4381-907d-29005aa9ca73;https://www.speedtest.net/result/c/d9cd4939-8278-4381-907d-29005aa9ca73;True
result;2022-08-18T02:40:38Z;0.0;CETIN a.s.;0.425;6.726;6.407;7.128;15221138;62260478;4103;13.632;6.785;23.687;1.497;3272276;19732828;6245;258.363;21.439;460.761;79.02;192.168.1.249;;28:D2:44:32:D5:27;False;85.163.136.11;32363;speedtest.zcom.cz;8080;Tlap s.r.o. - ZCOM;Prague;Czechia;185.178.174.60;f4b68438-85fe-4d0b-b30b-bb05df837752;https://www.speedtest.net/result/c/f4b68438-85fe-4d0b-b30b-bb05df837752;True
result;2022-08-18T02:41:39Z;0.0;CETIN a.s.;0.219;6.201;5.983;6.704;15191016;62540714;4116;13.308;6.25;27.588;1.402;3185345;24952789;7916;286.846;10.951;459.756;83.652;192.168.1.249;;28:D2:44:32:D5:27;False;85.163.136.11;17717;speedtest.cloudinfrastack.com;8080;cloudinfrastack, s.r.o.;Prague;Czechia;185.120.70.168;3cf7c00b-a31f-44c7-9129-1c567e7b06f8;https://www.speedtest.net/result/c/3cf7c00b-a31f-44c7-9129-1c567e7b06f8;True
result;2022-08-18T02:42:38Z;0.0;CETIN a.s.;0.404;6.468;6.206;6.689;15219556;55001352;3607;13.428;8.776;28.369;1.426;3172328;19863697;6300;85.349;13.889;185.7;13.404;192.168.1.249;;28:D2:44:32:D5:27;False;85.163.136.11;4162;speedtest1.ispalliance.cz;8080;ISP Alliance a.s.;Prague;Czechia;217.75.208.140;0b31df0d-96e5-468f-80a1-d8391812bf7b;https://www.speedtest.net/result/c/0b31df0d-96e5-468f-80a1-d8391812bf7b;True
result;2022-08-18T02:43:36Z;0.0;CETIN a.s.;0.081;6.452;6.175;6.497;15148729;63782174;4210;13.319;6.276;297.004;9.653;3117694;13108036;4228;149.997;27.262;423.212;47.133;192.168.1.249;;28:D2:44:32:D5:27;False;85.163.136.11;32363;speedtest.zcom.cz;8080;Tlap s.r.o. - ZCOM;Prague;Czechia;185.178.174.60;15e48879-2a11-44c7-a9a5-a63ad58c61b4;https://www.speedtest.net/result/c/15e48879-2a11-44c7-a9a5-a63ad58c61b4;True
result;2022-08-18T02:44:38Z;0.0;CETIN a.s.;0.228;6.406;6.232;6.612;15200709;54866070;3605;13.209;7.321;26.589;1.257;3173478;22717569;7220;52.353;18.419;236.233;5.942;192.168.1.249;;28:D2:44:32:D5:27;False;85.163.136.11;4162;speedtest1.ispalliance.cz;8080;ISP Alliance a.s.;Prague;Czechia;217.75.208.140;a5abc5dd-5438-4e83-9081-2362326496eb;https://www.speedtest.net/result/c/a5abc5dd-5438-4e83-9081-2362326496eb;True
result;2022-08-18T02:45:38Z;0.0;CETIN a.s.;0.183;6.234;5.98;6.477;15226527;55083292;3614;13.143;9.381;26.631;1.624;3176066;21816116;6929;133.532;20.626;241.965;39.248;192.168.1.249;;28:D2:44:32:D5:27;False;85.163.136.11;4162;speedtest1.ispalliance.cz;8080;ISP Alliance a.s.;Prague;Czechia;217.75.208.140;86e4629d-73f1-4a09-9bca-3d48f43cf430;https://www.speedtest.net/result/c/86e4629d-73f1-4a09-9bca-3d48f43cf430;True
result;2022-08-18T02:46:37Z;0.0;CETIN a.s.;0.358;6.585;6.189;6.718;15226039;61111750;4029;13.36;6.745;24.188;1.728;3219461;17807451;5628;287.58;13.626;423.481;83.368;192.168.1.249;;28:D2:44:32:D5:27;False;85.163.136.11;32363;speedtest.zcom.cz;8080;Tlap s.r.o. - ZCOM;Prague;Czechia;185.178.174.60;932dc554-7706-4f46-8df5-8939c18080c6;https://www.speedtest.net/result/c/932dc554-7706-4f46-8df5-8939c18080c6;True
